Entity,Code,Year,All malignant cancers combined,Brain and nervous system cancers,Leukemia,Lymphomas and multiple myeloma
Malta,MLT,1998,3.5971222,0,7.246377,0
Malta,MLT,1999,7.2202168,0,0,0
Malta,MLT,2000,0,0,3.8012695,0
Malta,MLT,2001,3.5297024,0,3.875368,0
Malta,MLT,2002,10.552976,0,0,0
Malta,MLT,2003,0,0,0,0
Malta,MLT,2004,10.884156,6.097933,4.156449,0
Malta,MLT,2005,0,8.532423,0,0
Malta,MLT,2006,3.7854412,0,6.4279747,0
Malta,MLT,2007,3.90381,0,0,0
Malta,MLT,2008,0,0,0,0
Malta,MLT,2009,0,0,0,0
Malta,MLT,2010,12.816679,0,6.390185,0
Malta,MLT,2011,0,5.1424456,0,0
Malta,MLT,2012,4.605748,0,0,0
Malta,MLT,2013,0,0,0,0
Malta,MLT,2014,0,0,0,0
Malta,MLT,2015,0,0,0,0
Malta,MLT,2016,4.8699718,0,0,0
Malta,MLT,2017,0,0,0,0
Malta,MLT,2018,0,0,0,0
Malta,MLT,2019,4.95025,4.7076545,0,0
Malta,MLT,2020,4.9106264,7.720418,0,0
Malta,MLT,2021,0,22.810219,4.2607584,0
Malta,MLT,2022,0,0,0,0
Martinique,MTQ,1970,2.4377162,,0,2.2343872
Martinique,MTQ,1971,2.3852687,,2.5957844,2.5957844
Martinique,MTQ,1974,0,,2.9134133,0
Martinique,MTQ,1975,4.2614846,,2.2213337,0
Martinique,MTQ,1981,0,,9.310554,0
Martinique,MTQ,1982,0,,6.605456,3.302728
Martinique,MTQ,1985,2.2522523,,0,0
Martinique,MTQ,2000,0,0,0,0
Martinique,MTQ,2001,6.1235113,0,4.5423574,0
Martinique,MTQ,2002,6.1428833,0,3.4884531,0
Martinique,MTQ,2003,0,3.510373,0,0
Martinique,MTQ,2004,0,0,0,0
Martinique,MTQ,2005,3.2493908,3.5830736,0,0
Martinique,MTQ,2006,13.412467,0,0,0
Martinique,MTQ,2007,3.4398541,3.7200997,0,0
Martinique,MTQ,2008,3.5280836,0,0,0
Martinique,MTQ,2009,0,0,0,0
Martinique,MTQ,2010,3.6931713,0,0,0
Martinique,MTQ,2011,0,0,0,0
Martinique,MTQ,2013,3.8308306,0,0,0
Martinique,MTQ,2014,3.9207997,4.2310133,0,0
Martinique,MTQ,2015,4.017355,0,0,0
Martinique,MTQ,2016,0,0,0,0
Mauritius,MUS,1961,3.690037,,0,1.0152284
Mauritius,MUS,1962,2.173913,,2.3073373,0
Mauritius,MUS,1963,3.125,,2.0283976,0
Mauritius,MUS,1964,4.008016,,3.51803,1.0537407
Mauritius,MUS,1965,1.9880716,,3.0146425,0
Mauritius,MUS,1966,2,,1.8181819,0
Mauritius,MUS,1967,2.9211295,,0,1.0121458
Mauritius,MUS,1968,5.8708415,,2.370792,0
Mauritius,MUS,1969,5.7747836,,1.429252,0
Mauritius,MUS,1970,3.7593985,,1.9342359,0.84388185
Mauritius,MUS,1971,1.8639328,,0.8285004,0
Mauritius,MUS,1972,3.5971222,,5.063291,0.84388185
Mauritius,MUS,1973,1.765225,,3.0706244,0
Mauritius,MUS,1974,3.4542315,,2.6581604,0
Mauritius,MUS,1975,1.7050298,,1.086366,0
Mauritius,MUS,1976,5.8626466,,2.2185247,0
Mauritius,MUS,1977,5.982906,,1.1204482,0
Mauritius,MUS,1978,2.5974026,,2.8200788,1.0526316
Mauritius,MUS,1979,5.449591,,1.6638935,0
Mauritius,MUS,1980,3.7629352,,2.7307482,0
Mauritius,MUS,1981,1.9743336,0,2.6709402,0
Mauritius,MUS,1982,2.047083,1.0416666,4.2056074,1.0741138
Mauritius,MUS,1983,1.0537407,3.0395136,2.0263424,1.0775862
Mauritius,MUS,1984,5.2742615,0.9319664,2.5471218,2.7958994
Mauritius,MUS,1985,4.2016807,0.9057971,3.6101084,1.1976048
Mauritius,MUS,1986,6.2959075,1.765225,2.0898643,2.6478376
Mauritius,MUS,1987,10.183299,1.5923567,3.1847134,1.0615711
Mauritius,MUS,1988,2.8929605,1.7985611,3.942829,0.8992806
Mauritius,MUS,1989,1.8674136,0,2.7700832,1.1080333
Mauritius,MUS,1990,0.90826523,0.9832842,1.6987542,1.3351135
Mauritius,MUS,1991,3.6101084,0,3.125,0
Mauritius,MUS,1992,6.3119926,0,4.9115915,1.1013216
Mauritius,MUS,1993,6.475486,0,1.7321016,1.1074197
Mauritius,MUS,1994,4.803074,0,4.535147,0
Mauritius,MUS,1995,2.034588,0,2.7964206,0
Mauritius,MUS,1996,6.403415,0,3.3057852,1.026694
Mauritius,MUS,1997,3.314917,1.091703,2.955665,0
Mauritius,MUS,1998,5.543237,1.0893246,1.633987,0
Mauritius,MUS,1999,2.183406,1.0934937,1.6402406,1.283697
Mauritius,MUS,2000,5.3272533,0,1.6549807,0
Mauritius,MUS,2001,5.1245785,0,2.2337508,0
Mauritius,MUS,2002,5.911621,0,1.6993316,0
Mauritius,MUS,2003,3.8333638,1.3278625,4.61026,1.7088614
Mauritius,MUS,2004,1.9005264,0,2.911242,0
Mauritius,MUS,2005,6.6581063,0,2.361066,1.0547967
Mauritius,MUS,2006,4.840037,0,1.1914052,0
Mauritius,MUS,2007,4.963469,1.8152444,1.0632077,0
Mauritius,MUS,2008,5.0961127,0,1.4485406,1.064634
Mauritius,MUS,2009,3.0030932,1.4432305,1.2141374,0
Mauritius,MUS,2010,3.167631,0,3.8386242,1.0845399
Mauritius,MUS,2011,3.170242,0,1.9854532,0
Mauritius,MUS,2012,3.192712,1.7042453,1.1404849,0
Mauritius,MUS,2013,2.1302204,1.1817118,0,0
Mauritius,MUS,2014,4.284582,0,1.4657061,0
Mauritius,MUS,2015,1.0850576,1.281033,0,1.5207969
Mauritius,MUS,2016,2.2201993,0,0,0
Mauritius,MUS,2017,0,0,1.3815781,0
Mauritius,MUS,2018,2.2537496,2.7252784,1.9213403,0
Mauritius,MUS,2019,1.1706449,0,1.6292615,1.4037846
Mauritius,MUS,2020,3.6617517,0,0,0
Mauritius,MUS,2021,3.8257987,0,1.4839437,0
Mauritius,MUS,2022,2.6324794,2.550153,1.520011,0
Mauritius,MUS,2023,6.820352,1.539717,8.094544,0
Mayotte,MYT,2012,0,0,13.858093,0
Mayotte,MYT,2013,0,0,0,3.0369291
Mayotte,MYT,2014,0,0,0,0
Mayotte,MYT,2015,0,3.1416903,0,3.4832282
Mayotte,MYT,2016,6.493717,0,2.8082788,0
Mexico,MEX,1955,1.9677659,,0.7348302,0.2072598
Mexico,MEX,1956,1.6830776,,0.9292634,0.22554937
Mexico,MEX,1957,2.4770968,,0.9029476,0.21705472
Mexico,MEX,1958,2.2275937,,1.0241036,0.26999098
Mexico,MEX,1959,2.0855296,,1.1884718,0.21608579
Mexico,MEX,1960,2.7489898,,1.0318489,0.25796223
Mexico,MEX,1961,2.9310963,,1.1202754,0.2724994
Mexico,MEX,1962,3.282274,,1.2033992,0.2861742
Mexico,MEX,1963,2.1319482,,1.3176653,0.19230792
Mexico,MEX,1964,2.990848,,1.6473384,0.269942
Mexico,MEX,1965,3.289999,,1.5070257,0.34311748
Mexico,MEX,1966,2.9186072,,1.6948748,0.3585312
Mexico,MEX,1967,3.0901408,,1.4092892,0.33494318
Mexico,MEX,1968,2.9498947,,1.8150059,0.35564303
Mexico,MEX,1969,3.4589655,,1.7988703,0.34995088
Mexico,MEX,1970,3.7127206,,1.8206801,0.33779916
Mexico,MEX,1971,3.4568992,,1.6544931,0.42054006
Mexico,MEX,1972,3.4972987,,1.9358289,0.42780748
Mexico,MEX,1973,3.9215686,,1.8158236,0.39991352
Mexico,MEX,1974,3.8692584,,1.8878984,0.36206272
Mexico,MEX,1975,3.697517,,1.851858,0.3794791
Mexico,MEX,1976,3.9436953,,1.9564705,0.45073116
Mexico,MEX,1977,4.544693,,2.0676937,0.49624652
Mexico,MEX,1978,3.779846,,1.9313182,0.57028997
Mexico,MEX,1979,4.038461,,2.209519,0.6008756
Mexico,MEX,1980,4.0807714,,2.1388953,0.5803567
Mexico,MEX,1981,3.8005764,,2.1089725,0.5027719
Mexico,MEX,1982,4.2547436,,2.1374006,0.5115888
Mexico,MEX,1983,4.2204723,,2.0180712,0.38211998
Mexico,MEX,1984,4.267026,,2.2333791,0.4861154
Mexico,MEX,1985,4.3896914,,2.2883096,0.39739728
Mexico,MEX,1986,3.9218943,,2.2667315,0.44395494
Mexico,MEX,1987,4.6056476,,2.472078,0.42058042
Mexico,MEX,1988,4.5436587,,2.4476979,0.49415785
Mexico,MEX,1989,4.520452,,2.4324572,0.533954
Mexico,MEX,1990,4.5331187,,2.2791893,0.41973191
Mexico,MEX,1991,4.722361,,2.015048,0.36637238
Mexico,MEX,1992,4.3891454,,2.15905,0.32754818
Mexico,MEX,1993,4.4283414,,2.2865014,0.4040404
Mexico,MEX,1994,4.4142256,,2.1752741,0.32446316
Mexico,MEX,1995,4.5644073,,2.2711034,0.33224556
Mexico,MEX,1996,4.8298965,,2.5217984,0.29719636
Mexico,MEX,1997,4.5846643,,2.4545085,0.3937714
Mexico,MEX,1998,4.8761168,0.6214845,2.4946914,0.288859
Mexico,MEX,1999,4.8386216,0.67835236,2.389551,0.3194821
Mexico,MEX,2000,5.0584283,0.6171097,2.700402,0.30198988
Mexico,MEX,2001,4.641409,0.7020093,2.5140707,0.3027415
Mexico,MEX,2002,4.9363437,0.6241225,2.461328,0.29887557
Mexico,MEX,2003,4.8164215,0.67385584,2.5016348,0.27306578
Mexico,MEX,2004,4.8863306,0.7594986,2.4242136,0.2649414
Mexico,MEX,2005,4.812941,0.7657687,2.6469924,0.3009958
Mexico,MEX,2006,5.0785265,0.761247,2.3324254,0.28768054
Mexico,MEX,2007,4.4122534,0.77539665,2.352775,0.2569886
Mexico,MEX,2008,4.695281,0.6921923,2.2230022,0.28397632
Mexico,MEX,2009,4.4737296,0.7150385,2.362736,0.2562283
Mexico,MEX,2010,4.667212,0.89320576,2.4396515,0.20441525
Mexico,MEX,2011,4.2894435,0.82763094,2.4027996,0.21803181
Mexico,MEX,2012,4.361074,0.6854328,2.3545063,0.23144485
Mexico,MEX,2013,4.506768,0.72554654,2.1944444,0.23146272
Mexico,MEX,2014,4.7856197,0.7084228,2.2901216,0.28069583
Mexico,MEX,2015,4.74376,0.7634359,2.2992368,0.23215595
Mexico,MEX,2016,4.4914994,0.72734356,2.0883238,0.20080037
Mexico,MEX,2017,4.9301105,0.8580249,2.118249,0.20556846
Mexico,MEX,2018,4.777991,0.75285274,2.0300136,0.18373191
Mexico,MEX,2019,4.8564606,0.73723066,2.054356,0.15937258
Mexico,MEX,2020,4.335388,0.6811237,1.8945162,0.1533656
Mexico,MEX,2021,4.7027683,0.6346905,1.9222056,0.15413912
Mexico,MEX,2022,4.884496,0.6833363,1.7311187,0.18677859
Moldova,MDA,1981,7.8182087,,4.6505346,1.3405634
Moldova,MDA,1982,8.0886755,,4.780197,1.3394492
Moldova,MDA,1985,5.120211,,3.5208964,2.2645473
Moldova,MDA,1986,10.585695,,2.5924134,1.3932784
Moldova,MDA,1987,6.3203654,,3.034069,0.95454717
Moldova,MDA,1988,7.052282,,2.9968581,1.7981149
Moldova,MDA,1989,7.5027,,3.5652826,1.5449558
Moldova,MDA,1990,4.787998,,4.03954,1.7029349
Moldova,MDA,1991,7.4210124,0.91922146,2.7576644,2.03626
Moldova,MDA,1992,7.8846736,1.7049136,4.3840632,2.529566
Moldova,MDA,1993,6.7625275,1.9640936,4.3814096,1.8041098
Moldova,MDA,1994,8.515967,2.1026661,2.834741,1.9624884
Moldova,MDA,1995,7.1090975,1.0719823,2.6799557,1.4532306
Moldova,MDA,1996,5.7458606,2.283856,3.0987136,0.7470789
Moldova,MDA,1997,10.402494,1.8646384,3.3563492,0.9323192
Moldova,MDA,1998,7.352881,1.6351744,4.7238374,0.9851091
Moldova,MDA,1999,6.8632298,1.2502917,3.6591802,0.8335278
Moldova,MDA,2000,3.9307404,1.9839827,2.204425,1.1022125
Moldova,MDA,2001,4.087257,1.7186228,3.8669012,1.2889671
Moldova,MDA,2002,6.107411,0.98515373,2.4912694,0.49257687
Moldova,MDA,2003,4.1645975,0.7812602,2.6042006,0.95338655
Moldova,MDA,2004,4.73144,2.2356582,1.9872518,0.82036924
Moldova,MDA,2005,5.705035,1.418146,0.5672584,0.8508876
Moldova,MDA,2006,5.5696034,0.57698077,1.442452,0.4978468
Moldova,MDA,2007,5.424065,1.5368695,1.3122877,1.1643307
Moldova,MDA,2008,2.066325,2.6554744,0.5901054,1.0682163
Moldova,MDA,2009,5.293561,1.7830557,2.6745834,0
Moldova,MDA,2010,7.9544444,2.3751628,0.5937907,1.9771181
Moldova,MDA,2011,3.9372501,1.4756075,1.3373036,0.5407057
Moldova,MDA,2012,2.5641947,1.0288066,2.0576131,1.2858098
Moldova,MDA,2013,2.11278,2.3579097,1.1646155,0.58230776
Moldova,MDA,2014,1.6113784,1.5691034,0.8711813,0.52920693
Moldova,MDA,2015,6.488205,2.321458,1.3062606,1.3038914
Moldova,MDA,2016,2.7054226,1.3073366,1.4487966,0.5795187
Moldova,MDA,2017,1.0776327,0.5157377,1.052428,0.66203684
Moldova,MDA,2018,0,1.5765088,0.58968,0
Moldova,MDA,2019,3.8804436,2.9212244,0,0.5979377
Moldova,MDA,2020,0.641762,0.6694135,1.2309813,1.338827
Moldova,MDA,2021,5.761512,1.5675358,1.0339515,0
Moldova,MDA,2022,3.2466478,1.8020031,2.6598692,0
Moldova,MDA,2023,3.9873865,0,0.6337718,1.1017705
Mongolia,MNG,1994,4.003727,0.31198913,2.1839237,0.8821921
Mongolia,MNG,2016,3.6383317,1.9305329,1.287022,0
Mongolia,MNG,2017,6.080004,1.1169705,1.3962132,0.29808748
Mongolia,MNG,2018,4.7993855,0.8971359,2.4154072,0.31969106
Mongolia,MNG,2019,2.5619442,1.6293062,2.6643326,0.3246395
Mongolia,MNG,2020,4.5743723,0.7912712,2.241935,0.32523075
Mongolia,MNG,2021,2.9467907,0.7831615,2.4800115,0.43394113
Mongolia,MNG,2022,2.0822735,1.1536937,2.1052659,0
Mongolia,MNG,2023,3.6893039,0.9377809,2.0095305,0.44051248
Montenegro,MNE,2000,4.3018155,3.0773966,3.0773966,0
Montenegro,MNE,2001,2.1509078,7.775596,0,0
Montenegro,MNE,2002,4.3018155,0,2.3091488,0
Montenegro,MNE,2003,2.174433,0,0,2.3173897
Montenegro,MNE,2004,0,4.0007467,0,0
Montenegro,MNE,2005,0,0,2.3985991,0
Montenegro,MNE,2006,0,13.410218,0,0
Montenegro,MNE,2007,4.5847373,3.1995904,0,0
Montenegro,MNE,2008,0,0,0,0
Montenegro,MNE,2009,4.707433,0,0,0
Montenegro,MNE,2017,2.6568186,0,0,0
Montenegro,MNE,2019,2.6580193,0,0,0
Netherlands,NLD,1950,4.608854,,4.020758,0.79480106
Netherlands,NLD,1951,5.4925375,,3.6120892,0.5943944
Netherlands,NLD,1952,6.124131,,4.4915557,0.7635645
Netherlands,NLD,1953,4.489984,,3.8611753,0.5769572
Netherlands,NLD,1954,6.8095555,,3.477572,0.48421887
Netherlands,NLD,1955,5.335366,,4.006794,0.6532816
Netherlands,NLD,1956,7.087827,,3.6230302,0.56746256
Netherlands,NLD,1957,5.4835963,,4.3453197,0.8868
Netherlands,NLD,1958,6.528349,,4.318597,0.59574044
Netherlands,NLD,1959,5.7152753,,4.79297,0.754449
Netherlands,NLD,1960,5.9156594,,4.3809185,0.84078234
Netherlands,NLD,1961,4.5056534,,3.7328181,0.7026481
Netherlands,NLD,1962,7.195507,,4.2608695,0.6086956
Netherlands,NLD,1963,6.621331,,4.1770735,0.43062612
Netherlands,NLD,1964,5.687974,,4.689032,0.76729614
Netherlands,NLD,1965,5.1485863,,4.9423394,0.5069066
Netherlands,NLD,1966,5.3918047,,4.199387,0.6719019
Netherlands,NLD,1967,5.268798,,4.061126,0.8792129
Netherlands,NLD,1968,7.359461,,3.7630138,0.46364987
Netherlands,NLD,1969,4.908836,,3.3380623,0.375532
Netherlands,NLD,1970,4.7619047,,3.4547346,0.37460977
Netherlands,NLD,1971,5.2955246,,2.6270797,0.66719484
Netherlands,NLD,1972,6.231579,,3.6577675,0.7870006
Netherlands,NLD,1973,5.2373433,,3.0758715,0.42720437
Netherlands,NLD,1974,4.680956,,3.453099,0.6119416
Netherlands,NLD,1975,4.7932405,,2.4858646,0.6823942
Netherlands,NLD,1976,4.290803,,1.8840181,0.64332324
Netherlands,NLD,1977,4.224208,,2.5227823,0.875251
Netherlands,NLD,1978,4.327237,,2.3338358,0.6807021
Netherlands,NLD,1979,4.502292,0.7520305,1.8550085,0.5013537
Netherlands,NLD,1980,3.5153694,1.4980886,2.1696455,0.62563986
Netherlands,NLD,1981,4.5939293,1.5387064,1.7509418,0.35182363
Netherlands,NLD,1982,4.82128,1.083815,1.6344321,0.5419075
Netherlands,NLD,1983,3.3299181,1.3924474,1.5595411,0.22279158
Netherlands,NLD,1984,4.111548,0.84678787,1.8064808,0.4516202
Netherlands,NLD,1985,3.5971222,0.96437484,1.64511,0.39709553
Netherlands,NLD,1986,3.2019212,1.075208,1.1317979,0.37821484
Netherlands,NLD,1987,3.9882452,0.95537823,1.3487693,0.18812315
Netherlands,NLD,1988,2.8205686,1.3949336,1.3949336,0.33478406
Netherlands,NLD,1989,2.981778,0.74142724,1.1121409,0.43249923
Netherlands,NLD,1990,3.7689834,0.8577906,0.8221431,0.36762452
Netherlands,NLD,1991,3.6460059,0.43327555,0.97487,0.12130034
Netherlands,NLD,1992,2.4271846,0.69455576,0.9616926,0.41796035
Netherlands,NLD,1993,3.2054825,0.9479671,1.0532968,0.23483825
Netherlands,NLD,1994,2.102235,1.0399334,1.3519135,0.25998336
Netherlands,NLD,1995,3.0983734,1.1343714,1.3921832,0.52269363
Netherlands,NLD,1996,2.9761906,1.4378145,1.4378145,0.17074558
Netherlands,NLD,1997,2.7191646,0.73800737,1.177796,0.2560426
Netherlands,NLD,1998,1.9224608,1.3753756,0.8150374,0.3861998
Netherlands,NLD,1999,2.9387069,0.8440243,0.8440243,0.20038071
Netherlands,NLD,2000,2.9881382,1.3560752,0.78360385,0.22388682
Netherlands,NLD,2001,3.2404833,1.1497763,0.79984444,0.16714759
Netherlands,NLD,2002,2.3032868,1.0541594,0.747907,0
Netherlands,NLD,2003,2.1882317,1.095879,1.095879,0.10146063
Netherlands,NLD,2004,2.1803432,1.0982847,0.79875255,0.1968657
Netherlands,NLD,2005,3.0878062,1.354968,0.602208,0.74170864
Netherlands,NLD,2006,2.8231442,1.1617118,1.212221,0.5114854
Netherlands,NLD,2007,2.748665,1.0178754,0.91608787,0
Netherlands,NLD,2008,2.551385,1.6978409,0.46164832,0.2829735
Netherlands,NLD,2009,1.7297077,1.0335047,0.7234533,0.09931059
Netherlands,NLD,2010,2.6215994,1.0426251,0.6777063,0.27038026
Netherlands,NLD,2011,3.1872954,1.159185,0.42152184,0.27060193
Netherlands,NLD,2012,3.0617797,1.7068397,0.41244647,0
Netherlands,NLD,2013,1.870099,0.83595014,0.4870101,0.1366742
Netherlands,NLD,2014,2.0737321,0.78640556,0.72591287,0.12098548
Netherlands,NLD,2015,1.998032,1.0976112,0.606918,0.5796732
Netherlands,NLD,2016,1.8244661,1.0411129,0.38798726,0.18372582
Netherlands,NLD,2017,2.2601678,1.0006577,0.44473672,0
Netherlands,NLD,2018,1.1527873,0.5056066,0.6179637,0.23130827
Netherlands,NLD,2019,1.262253,0.56296057,0.43785822,0
Netherlands,NLD,2020,1.2601646,0.44133312,0.28496864,0
Netherlands,NLD,2021,1.7824676,0.5048389,0.18931459,0
Netherlands,NLD,2022,1.672101,0.51217115,0.31453288,0
Netherlands,NLD,2023,1.7780288,0.56301373,0.18767124,0.6079767
New Zealand,NZL,1950,8.152174,,4.3968124,1.7683465
New Zealand,NZL,1951,7.087629,,4.8556786,1.1958861
New Zealand,NZL,1952,6.067961,,4.823151,1.525941
New Zealand,NZL,1953,7.0134425,,4.8511577,0.49652433
New Zealand,NZL,1954,5.084746,,3.8232796,0.7161614
New Zealand,NZL,1955,7.1389346,,4.5230265,0.86021507
New Zealand,NZL,1956,4.7619047,,2.811245,1.4056225
New Zealand,NZL,1957,5.483549,,4.524887,0.66386366
New Zealand,NZL,1958,7.921715,,4.236472,1.7353579
New Zealand,NZL,1959,7.9190497,,4.7010155,0.4239983
New Zealand,NZL,1960,6.7482076,,4.779412,2.5356576
New Zealand,NZL,1961,8.567931,,3.772907,0.8080808
New Zealand,NZL,1962,6.031363,,4.5470443,1.8518518
New Zealand,NZL,1963,7.9396586,,3.2579532,0.95822155
New Zealand,NZL,1964,5.072181,,5.024284,0.74808306
New Zealand,NZL,1965,9.163803,,3.6778228,0.73556453
New Zealand,NZL,1966,4.480956,,5.9269013,1.2794735
New Zealand,NZL,1967,5.100182,,3.9037085,0.8132726
New Zealand,NZL,1968,5.6838365,,5.098325,0.53319114
New Zealand,NZL,1969,7.652174,,4.0241446,0.5340454
New Zealand,NZL,1970,5.442177,,3.4653466,0.5506608
New Zealand,NZL,1971,5.294507,,4.2961006,0.5520795
New Zealand,NZL,1972,5.063291,,3.9402397,0.66072017
New Zealand,NZL,1973,6.6225166,,4.28054,0.73260075
New Zealand,NZL,1974,4.985977,,2.7247956,0.72661215
New Zealand,NZL,1975,7.836991,,2.8011205,0.90909094
New Zealand,NZL,1976,9.428033,,3.2590983,0.543183
New Zealand,NZL,1977,7.3954983,,2.2205772,0.3187759
New Zealand,NZL,1978,4.2581067,,2.0654044,0.94464386
New Zealand,NZL,1979,5.294507,1.947937,2.3021073,0.778513
New Zealand,NZL,1980,3.3167496,1.2755102,2.3688047,1.0038145
New Zealand,NZL,1981,5.89198,1.4364867,2.232143,0.93005955
New Zealand,NZL,1982,2.2771633,1.2597103,2.5194206,2.020202
New Zealand,NZL,1983,8.111616,1.4950876,3.2799537,0
New Zealand,NZL,1984,2.9469547,1.950078,2.3794074,0.38343558
New Zealand,NZL,1985,4.347826,1.9672132,3.715847,0.49652433
New Zealand,NZL,1986,6.9228106,1.5445719,2.2065313,0.394633
New Zealand,NZL,1987,6.8443804,2.6437542,1.5751132,0.4406257
New Zealand,NZL,1988,5.27307,0.78170806,2.6344676,0.80096114
New Zealand,NZL,1989,4.6278443,1.5518913,2.5218234,0.8718396
New Zealand,NZL,1990,3.9108331,2.1459227,1.0729613,0.399361
New Zealand,NZL,1991,3.8491147,1.8533772,1.8533772,0.44267374
New Zealand,NZL,1992,2.7058368,2.023882,1.9941987,0
New Zealand,NZL,1993,3.4588778,1.4339488,0.9968102,0.4280822
New Zealand,NZL,1994,3.4311857,0.7861635,1.595179,0.428449
New Zealand,NZL,1995,3.7693179,1.0533708,1.5767344,0.3880481
New Zealand,NZL,1996,6.6939383,1.3422818,1.5340364,1.3192612
New Zealand,NZL,1997,4.0396624,1.3449899,2.4181547,0
New Zealand,NZL,1998,5.407354,1.6789792,2.2300687,0
New Zealand,NZL,1999,3.1472933,0.67644125,0.74646366,0
New Zealand,NZL,2000,3.7522173,2.080693,0.94576955,0
New Zealand,NZL,2001,5.32021,1.9207499,1.0408535,0
New Zealand,NZL,2002,3.9026928,1.9267452,0.68219805,0.34109902
New Zealand,NZL,2003,2.5674765,0.87349975,1.7899975,0.34120378
New Zealand,NZL,2004,3.8087983,0.34086648,0.57682323,0
New Zealand,NZL,2005,1.5947437,1.4280818,1.56082,0
New Zealand,NZL,2006,2.899111,1.2113241,0.6852131,0
New Zealand,NZL,2007,3.9201593,1.1372036,1.2022121,0.57642424
New Zealand,NZL,2008,4.309916,1.737861,0.38191262,0
New Zealand,NZL,2009,2.0164678,1.1791459,0.50534827,0
New Zealand,NZL,2010,2.3666239,1.0021881,1.0021881,0.40301454
New Zealand,NZL,2011,2.0486906,0.8312552,0.5564314,0
New Zealand,NZL,2012,2.4230676,1.160112,0.9943817,0.39797828
New Zealand,NZL,2013,1.68492,0.81691337,1.2821335,0
New Zealand,NZL,2014,2.0259798,1.928972,0.71074975,0.3223498
New Zealand,NZL,2015,2.0443277,0.7121683,0.8054448,0
New Zealand,NZL,2016,1.3593652,2.3933942,0.40778044,0
New Zealand,NZL,2017,1.3130683,0.69941074,0.34970537,0
New Zealand,NZL,2018,2.5513458,1.0325245,0.8719308,0
Nicaragua,NIC,2005,5.914979,0.30517766,1.2970049,0.2548459
Nicaragua,NIC,2006,3.2062097,0.9384136,1.279655,0.5971723
Nicaragua,NIC,2007,4.0039053,0.940704,1.6248524,0.1710371
Nicaragua,NIC,2008,4.820656,0.94131744,1.1504143,1.2455782
Nicaragua,NIC,2009,4.394473,0.769455,1.3023607,0.62321216
Nicaragua,NIC,2010,3.1613505,0.9939985,1.4505788,0
Nicaragua,NIC,2011,4.775899,0.51089007,1.2210916,0.51089007
Nicaragua,NIC,2012,4.6397476,1.5286845,1.9533191,0.15552293
Nicaragua,NIC,2013,3.209397,1.0159092,2.5824034,0.3098143
Nicaragua,NIC,2014,5.301443,0.9089525,2.1208892,0.42184517
Nicaragua,NIC,2015,4.8151927,1.261523,1.7379766,0.4533852
Nicaragua,NIC,2016,4.485512,0.90636563,1.2840179,0.18665771
Nicaragua,NIC,2017,5.425893,0.5287636,2.8542216,0.16789538
Nicaragua,NIC,2018,4.1276197,1.0913639,1.965547,0.37539652
Nicaragua,NIC,2019,4.5773454,1.1358516,2.1202564,0.45381454
Nicaragua,NIC,2020,3.295979,1.138825,1.6702768,0.18954076
Nicaragua,NIC,2021,5.310666,1.1444266,2.1984582,0.19124481
Nicaragua,NIC,2022,5.132472,0.920782,2.7623463,0
North Macedonia,MKD,1991,5.4347825,2.6729035,1.6705647,0.6682259
North Macedonia,MKD,1992,4.801921,1.2258657,2.3648648,0
North Macedonia,MKD,1993,5.373134,2.3734176,1.7117425,0.9363296
North Macedonia,MKD,1994,7.1471114,1.6181229,2.437326,0.6963788
North Macedonia,MKD,1995,4.176611,1.7593244,3.8705137,0
North Macedonia,MKD,1996,4.194128,2.4796317,1.6460905,0.82304525
North Macedonia,MKD,1997,3.6144578,2.263907,2.4955437,0.62932664
North Macedonia,MKD,1998,3.629764,1.8109381,1.0865629,0
North Macedonia,MKD,1999,7.3170733,1.1102886,1.480385,1.4035088
North Macedonia,MKD,2000,3.7059913,1.7969452,1.3080444,0
North Macedonia,MKD,2001,2.491358,1.4146773,0.9490187,0
North Macedonia,MKD,2002,5.586627,2.446154,1.6307694,1.3800431
North Macedonia,MKD,2003,3.1587992,0.71363324,1.9110155,0
North Macedonia,MKD,2004,3.852748,1.1776252,1.2958684,1.4818218
North Macedonia,MKD,2005,5.218015,1.6135278,1.0543185,1.5332015
North Macedonia,MKD,2006,2.6751738,0.91097915,1.3664687,0
North Macedonia,MKD,2007,0.6915008,0.8072393,1.6144786,0
North Macedonia,MKD,2008,0.7152411,1.4188623,0.94590825,0
North Macedonia,MKD,2009,3.7118423,1.4348712,2.8697424,0.9565808
North Macedonia,MKD,2010,2.3038998,2.5606883,0,0.8535628
North Macedonia,MKD,2011,2.363191,0.970723,0,0
North Macedonia,MKD,2012,5.6578918,1.0798087,2.1596174,1.458066
North Macedonia,MKD,2013,2.4786627,2.663494,1.7756628,0
North Macedonia,MKD,2015,3.4181607,0.970285,1.0816774,0
North Macedonia,MKD,2016,1.7502407,1.4534144,0,0
North Macedonia,MKD,2017,3.539322,0.96396226,2.17193,1.085965
North Macedonia,MKD,2018,3.5553975,0,0,0
North Macedonia,MKD,2019,3.5585923,0.9737146,1.1188561,0
North Macedonia,MKD,2020,1.7612921,1.4843916,0,0.8665286
North Macedonia,MKD,2021,1.8955909,1.9432664,0.91476244,0
North Macedonia,MKD,2022,3.756962,1.3061821,0,1.3061821
North Macedonia,MKD,2023,0,0,2.781667,0
