State,Denominator,"Prevalence Estimates per 1,000 Children",Lower CI,Upper CI,Prevalence Range,Show Lower and Upper CI,Year,Data Set
Nebraska,109768,2.6,2.3,2.9,<10,Yes,2006,Medicaid
Nebraska,110296,2.8,2.5,3.1,<10,Yes,2007,Medicaid
Nebraska,111808,3.1,2.8,3.4,<10,Yes,2008,Medicaid
Nebraska,119120,3.1,2.8,3.5,<10,Yes,2009,Medicaid
Nebraska,129365,2.7,2.5,3,<10,Yes,2010,Medicaid
Nebraska,136481,2.9,2.6,3.2,<10,Yes,2011,Medicaid
Nebraska,138070,3.5,3.2,3.8,<10,Yes,2012,Medicaid
Nebraska,140391,4,3.6,4.3,<10,Yes,2013,Medicaid
Nebraska,141335,5.8,5.4,6.2,<10,Yes,2016,Medicaid
Nebraska,141937,7.1,6.6,7.5,<10,Yes,2017,Medicaid
Nebraska,144441,8,7.6,8.5,<10,Yes,2018,Medicaid
Nebraska,144151,8.7,8.3,9.2,<10,Yes,2019,Medicaid
Nebraska,144317,10,9.5,10.5,10 to <20,Yes,2020,Medicaid
Nebraska,153886,13,12.5,13.6,10 to <20,Yes,2021,Medicaid
Nebraska,162020,15.5,14.9,16.1,10 to <20,Yes,2022,Medicaid
Nebraska,1570,12.5,8.2,19,10 to <20,Yes,2011,National Survey of Children's Health†
Nebraska,3139,24.9,16.7,36.9,20 to <30,Yes,2020,National Survey of Children's Health†
Nebraska,1776,18,12.6,25.6,10 to <20,Yes,2022,National Survey of Children's Health†
Nebraska,261089,1.1,1,1.3,<10,Yes,2000,Special Education Child Count
Nebraska,259797,1.4,1.3,1.6,<10,Yes,2001,Special Education Child Count
Nebraska,259471,1.7,1.6,1.9,<10,Yes,2002,Special Education Child Count
Nebraska,258903,2,1.9,2.2,<10,Yes,2003,Special Education Child Count
Nebraska,258442,2.5,2.3,2.7,<10,Yes,2004,Special Education Child Count
Nebraska,258295,3.1,2.9,3.3,<10,Yes,2005,Special Education Child Count
Nebraska,258567,3.8,3.6,4,<10,Yes,2006,Special Education Child Count
Nebraska,258565,4.5,4.3,4.8,<10,Yes,2007,Special Education Child Count
Nebraska,258754,5.3,5,5.6,<10,Yes,2008,Special Education Child Count
Nebraska,259837,6.1,5.8,6.4,<10,Yes,2009,Special Education Child Count
Nebraska,262433,6.6,6.3,6.9,<10,Yes,2010,Special Education Child Count
Nebraska,264594,7.5,7.1,7.8,<10,Yes,2011,Special Education Child Count
Nebraska,267579,8.1,7.8,8.4,<10,Yes,2012,Special Education Child Count
Nebraska,269195,8.9,8.6,9.3,<10,Yes,2013,Special Education Child Count
Nebraska,273431,9.5,9.1,9.8,<10,Yes,2014,Special Education Child Count
Nebraska,276975,10.1,9.8,10.5,10 to <20,Yes,2015,Special Education Child Count
Nebraska,280444,10.8,10.4,11.2,10 to <20,Yes,2016,Special Education Child Count
Nebraska,283021,11.8,11.4,12.2,10 to <20,Yes,2017,Special Education Child Count
Nebraska,284582,12.7,12.3,13.2,10 to <20,Yes,2018,Special Education Child Count
Nebraska,286688,13.4,13,13.8,10 to <20,Yes,2019,Special Education Child Count
Nebraska,284017,14.6,14.1,15,10 to <20,Yes,2020,Special Education Child Count
Nebraska,285114,15.5,15.1,16,10 to <20,Yes,2021,Special Education Child Count
Nebraska,286802,17,16.6,17.5,10 to <20,Yes,2022,Special Education Child Count
Nevada,50946,3.3,2.9,3.9,<10,Yes,2000,Medicaid
Nevada,53446,4.3,3.8,4.9,<10,Yes,2001,Medicaid
Nevada,78225,3.8,3.4,4.3,<10,Yes,2002,Medicaid
Nevada,88989,3.7,3.3,4.1,<10,Yes,2003,Medicaid
Nevada,96629,3.3,3,3.7,<10,Yes,2004,Medicaid
Nevada,94321,3.6,3.3,4,<10,Yes,2005,Medicaid
Nevada,90241,5.3,4.8,5.8,<10,Yes,2006,Medicaid
Nevada,89910,5.5,5,6,<10,Yes,2007,Medicaid
Nevada,98538,4.7,4.3,5.2,<10,Yes,2008,Medicaid
Nevada,119861,4.9,4.5,5.3,<10,Yes,2009,Medicaid
Nevada,149204,3.9,3.6,4.2,<10,Yes,2010,Medicaid
Nevada,163821,4.1,3.8,4.5,<10,Yes,2011,Medicaid
Nevada,173215,4.9,4.5,5.2,<10,Yes,2012,Medicaid
Nevada,179793,5.5,5.1,5.8,<10,Yes,2013,Medicaid
Nevada,269549,7.9,7.5,8.2,<10,Yes,2016,Medicaid
Nevada,277391,8.5,8.2,8.9,<10,Yes,2017,Medicaid
Nevada,281463,9.5,9.1,9.8,<10,Yes,2018,Medicaid
Nevada,277035,10.4,10,10.7,10 to <20,Yes,2019,Medicaid
Nevada,275951,10.9,10.5,11.3,10 to <20,Yes,2020,Medicaid
Nevada,302075,11.8,11.4,12.1,10 to <20,Yes,2021,Medicaid
Nevada,316597,13,12.6,13.4,10 to <20,Yes,2022,Medicaid
Nevada,1705,7.2,4.2,12.3,<10,Yes,2003,National Survey of Children's Health†
Nevada,2702,29.2,21.8,39.1,20 to <30,Yes,2020,National Survey of Children's Health†
Nevada,1282,29.3,19.6,43.7,20 to <30,Yes,2022,National Survey of Children's Health†
Nevada,311652,1.2,1.1,1.4,<10,Yes,2000,Special Education Child Count
Nevada,327117,1.5,1.4,1.7,<10,Yes,2001,Special Education Child Count
Nevada,339018,1.9,1.8,2.1,<10,Yes,2002,Special Education Child Count
Nevada,353437,2.4,2.3,2.6,<10,Yes,2003,Special Education Child Count
Nevada,366772,3,2.8,3.1,<10,Yes,2004,Special Education Child Count
Nevada,378596,3.5,3.3,3.7,<10,Yes,2005,Special Education Child Count
Nevada,388990,4.1,3.9,4.3,<10,Yes,2006,Special Education Child Count
Nevada,393628,4.9,4.7,5.2,<10,Yes,2007,Special Education Child Count
Nevada,397502,5.7,5.4,5.9,<10,Yes,2008,Special Education Child Count
Nevada,392478,6.7,6.4,6.9,<10,Yes,2009,Special Education Child Count
Nevada,399604,7.3,7,7.5,<10,Yes,2010,Special Education Child Count
Nevada,401059,8.2,7.9,8.5,<10,Yes,2011,Special Education Child Count
Nevada,405383,9,8.7,9.3,<10,Yes,2012,Special Education Child Count
Nevada,411226,9.6,9.3,9.9,<10,Yes,2013,Special Education Child Count
Nevada,419082,11.1,10.8,11.4,10 to <20,Yes,2014,Special Education Child Count
Nevada,426638,11.8,11.5,12.2,10 to <20,Yes,2015,Special Education Child Count
Nevada,432794,12.7,12.3,13,10 to <20,Yes,2016,Special Education Child Count
Nevada,440933,13.9,13.5,14.2,10 to <20,Yes,2017,Special Education Child Count
Nevada,444307,14.7,14.3,15,10 to <20,Yes,2018,Special Education Child Count
Nevada,448029,16.1,15.8,16.5,10 to <20,Yes,2019,Special Education Child Count
Nevada,439935,18.4,18,18.8,10 to <20,Yes,2020,Special Education Child Count
Nevada,440144,19.2,18.8,19.6,10 to <20,Yes,2021,Special Education Child Count
Nevada,439260,21.3,20.9,21.7,20 to <30,Yes,2022,Special Education Child Count
New Hampshire,44032,4.2,3.7,4.9,<10,Yes,2000,Medicaid
New Hampshire,45367,4.3,3.7,4.9,<10,Yes,2001,Medicaid
New Hampshire,50451,5,4.4,5.6,<10,Yes,2002,Medicaid
New Hampshire,54281,7,6.3,7.7,<10,Yes,2003,Medicaid
New Hampshire,56488,8.2,7.5,9,<10,Yes,2004,Medicaid
New Hampshire,57389,8.1,7.4,8.9,<10,Yes,2005,Medicaid
New Hampshire,58108,9.3,8.5,10.1,<10,Yes,2006,Medicaid
New Hampshire,58317,11,10.2,11.9,10 to <20,Yes,2007,Medicaid
New Hampshire,59681,12.5,11.6,13.4,10 to <20,Yes,2008,Medicaid
New Hampshire,64998,13.7,12.8,14.6,10 to <20,Yes,2009,Medicaid
New Hampshire,68529,14.8,14,15.8,10 to <20,Yes,2010,Medicaid
New Hampshire,69984,16.7,15.8,17.7,10 to <20,Yes,2011,Medicaid
New Hampshire,77131,17.4,16.5,18.3,10 to <20,Yes,2012,Medicaid
New Hampshire,77802,18.4,17.4,19.3,10 to <20,Yes,2013,Medicaid
New Hampshire,82527,18.2,17.3,19.2,10 to <20,Yes,2016,Medicaid
New Hampshire,81143,19.8,18.8,20.8,10 to <20,Yes,2017,Medicaid
New Hampshire,79881,20.9,19.9,21.9,20 to <30,Yes,2018,Medicaid
New Hampshire,78547,21.5,20.5,22.5,20 to <30,Yes,2019,Medicaid
New Hampshire,78531,21.8,20.8,22.8,20 to <30,Yes,2020,Medicaid
New Hampshire,83348,23.7,22.7,24.8,20 to <30,Yes,2021,Medicaid
New Hampshire,85347,29.4,28.2,30.5,20 to <30,Yes,2022,Medicaid
New Hampshire,1554,11.5,7,18.9,10 to <20,Yes,2007,National Survey of Children's Health†
New Hampshire,1688,18.1,10.8,30,10 to <20,Yes,2011,National Survey of Children's Health†
New Hampshire,3019,32.6,25.2,42.1,30+,Yes,2020,National Survey of Children's Health†
New Hampshire,1358,32.6,22.7,46.5,30+,Yes,2022,National Survey of Children's Health†
New Hampshire,196553,1.6,1.5,1.8,<10,Yes,2000,Special Education Child Count
New Hampshire,194715,2,1.8,2.2,<10,Yes,2001,Special Education Child Count
New Hampshire,195370,2.4,2.2,2.6,<10,Yes,2002,Special Education Child Count
New Hampshire,194656,2.9,2.6,3.1,<10,Yes,2003,Special Education Child Count
New Hampshire,193708,3.4,3.1,3.6,<10,Yes,2004,Special Education Child Count
New Hampshire,192270,3.9,3.6,4.2,<10,Yes,2005,Special Education Child Count
New Hampshire,190666,4.5,4.2,4.9,<10,Yes,2006,Special Education Child Count
New Hampshire,187669,5.6,5.3,6,<10,Yes,2007,Special Education Child Count
New Hampshire,184132,6.1,5.8,6.5,<10,Yes,2008,Special Education Child Count
New Hampshire,182184,7,6.6,7.4,<10,Yes,2009,Special Education Child Count
New Hampshire,179644,7.6,7.2,8,<10,Yes,2010,Special Education Child Count
New Hampshire,176757,8.8,8.4,9.2,<10,Yes,2011,Special Education Child Count
New Hampshire,173822,10.2,9.8,10.7,10 to <20,Yes,2012,Special Education Child Count
New Hampshire,171231,11.4,10.9,11.9,10 to <20,Yes,2013,Special Education Child Count
New Hampshire,169433,12.3,11.7,12.8,10 to <20,Yes,2014,Special Education Child Count
New Hampshire,166251,13.3,12.7,13.8,10 to <20,Yes,2015,Special Education Child Count
New Hampshire,164995,14.2,13.6,14.7,10 to <20,Yes,2016,Special Education Child Count
New Hampshire,163737,14.8,14.2,15.4,10 to <20,Yes,2017,Special Education Child Count
New Hampshire,162167,15.7,15.1,16.4,10 to <20,Yes,2018,Special Education Child Count
New Hampshire,160580,16.4,15.8,17,10 to <20,Yes,2019,Special Education Child Count
New Hampshire,155893,17.2,16.6,17.9,10 to <20,Yes,2020,Special Education Child Count
New Hampshire,154872,18,17.3,18.6,10 to <20,Yes,2021,Special Education Child Count
New Hampshire,153355,19.3,18.7,20,10 to <20,Yes,2022,Special Education Child Count
New Jersey,29714,9.9,8.9,11.1,<10,Yes,2000,ADDM Network*
New Jersey,29748,10.6,9.5,11.9,10 to <20,Yes,2002,ADDM Network*
New Jersey,7082,20.5,17.4,24,20 to <30,Yes,2008,ADDM Network*
New Jersey,31723,21.9,20.4,23.6,20 to <30,Yes,2010,ADDM Network*
New Jersey,32581,24.6,23,26.4,20 to <30,Yes,2012,ADDM Network*
New Jersey,32935,29.3,27.5,31.1,20 to <30,Yes,2014,ADDM Network*
New Jersey,33031,31.4,29.5,33.3,30+,Yes,2016,ADDM Network*
New Jersey,17289,28.4,26,31,20 to <30,Yes,2018,ADDM Network*
New Jersey,18940,28.7,26.4,31.2,20 to <30,Yes,2020,ADDM Network*
New Jersey,18334,34,31.5,36.7,30+,Yes,2022,ADDM Network*
New Jersey,334551,2.1,1.9,2.2,<10,Yes,2000,Medicaid
New Jersey,347409,2.1,2,2.3,<10,Yes,2001,Medicaid
New Jersey,367563,2.5,2.4,2.7,<10,Yes,2002,Medicaid
New Jersey,367528,2.6,2.5,2.8,<10,Yes,2003,Medicaid
New Jersey,371750,3,2.8,3.2,<10,Yes,2004,Medicaid
New Jersey,384814,3.4,3.3,3.6,<10,Yes,2005,Medicaid
New Jersey,403013,4.2,4,4.4,<10,Yes,2006,Medicaid
New Jersey,407386,4.8,4.6,5,<10,Yes,2007,Medicaid
New Jersey,419475,5.9,5.7,6.1,<10,Yes,2008,Medicaid
New Jersey,448538,7.1,6.8,7.3,<10,Yes,2009,Medicaid
New Jersey,491524,7.9,7.7,8.1,<10,Yes,2010,Medicaid
New Jersey,511196,8.8,8.5,9.1,<10,Yes,2011,Medicaid
New Jersey,533348,9.7,9.5,10,<10,Yes,2012,Medicaid
New Jersey,550801,11.2,10.9,11.5,10 to <20,Yes,2013,Medicaid
New Jersey,686361,13.6,13.4,13.9,10 to <20,Yes,2016,Medicaid
New Jersey,688394,14.7,14.4,15,10 to <20,Yes,2017,Medicaid
New Jersey,687787,16.6,16.3,16.9,10 to <20,Yes,2018,Medicaid
New Jersey,682143,18.3,18,18.6,10 to <20,Yes,2019,Medicaid
New Jersey,671444,20.5,20.2,20.8,20 to <30,Yes,2020,Medicaid
New Jersey,709070,22.3,21.9,22.6,20 to <30,Yes,2021,Medicaid
New Jersey,736948,25.1,24.8,25.5,20 to <30,Yes,2022,Medicaid
New Jersey,1576,27.3,17.1,43.2,20 to <30,Yes,2011,National Survey of Children's Health†
New Jersey,3080,32.4,24.7,42.3,30+,Yes,2020,National Survey of Children's Health†
New Jersey,1341,25.7,16.7,39.2,20 to <30,Yes,2022,National Survey of Children's Health†
New Jersey,1114581,2.5,2.4,2.6,<10,Yes,2000,Special Education Child Count
New Jersey,1153762,2.9,2.8,3,<10,Yes,2001,Special Education Child Count
New Jersey,1181285,3.4,3.3,3.5,<10,Yes,2002,Special Education Child Count
New Jersey,1194379,3.9,3.8,4,<10,Yes,2003,Special Education Child Count
New Jersey,1213556,4.5,4.4,4.6,<10,Yes,2004,Special Education Child Count
New Jersey,1214239,5.2,5.1,5.3,<10,Yes,2005,Special Education Child Count
New Jersey,1208203,6,5.9,6.2,<10,Yes,2006,Special Education Child Count
New Jersey,1206035,6.9,6.8,7.1,<10,Yes,2007,Special Education Child Count
New Jersey,1205054,7.2,7,7.3,<10,Yes,2008,Special Education Child Count
New Jersey,1215597,8.3,8.2,8.5,<10,Yes,2009,Special Education Child Count
New Jersey,1199711,9.5,9.3,9.6,<10,Yes,2010,Special Education Child Count
New Jersey,1177240,10.5,10.3,10.7,10 to <20,Yes,2011,Special Education Child Count
New Jersey,1189043,11.2,11,11.4,10 to <20,Yes,2012,Special Education Child Count
New Jersey,1191399,11.9,11.7,12.1,10 to <20,Yes,2013,Special Education Child Count
New Jersey,1194487,12.7,12.5,12.9,10 to <20,Yes,2014,Special Education Child Count
New Jersey,1190893,13.4,13.2,13.6,10 to <20,Yes,2015,Special Education Child Count
New Jersey,1195846,14.2,14,14.4,10 to <20,Yes,2016,Special Education Child Count
New Jersey,1191593,14.9,14.7,15.1,10 to <20,Yes,2017,Special Education Child Count
New Jersey,1185086,15.8,15.5,16,10 to <20,Yes,2018,Special Education Child Count
New Jersey,1189015,16.4,16.2,16.6,10 to <20,Yes,2019,Special Education Child Count
New Jersey,1171249,18.4,18.2,18.6,10 to <20,Yes,2020,Special Education Child Count
New Jersey,1157496,19.4,19.2,19.7,10 to <20,Yes,2021,Special Education Child Count
New Jersey,1162258,20.6,20.3,20.8,20 to <30,Yes,2022,Special Education Child Count
New Mexico,183786,1.5,1.3,1.7,<10,Yes,2000,Medicaid
New Mexico,196635,1.7,1.5,1.9,<10,Yes,2001,Medicaid
New Mexico,212060,1.6,1.5,1.8,<10,Yes,2002,Medicaid
New Mexico,221257,1.6,1.5,1.8,<10,Yes,2003,Medicaid
New Mexico,228934,1.8,1.6,2,<10,Yes,2004,Medicaid
New Mexico,223693,2.6,2.4,2.8,<10,Yes,2005,Medicaid
New Mexico,217172,2.5,2.3,2.7,<10,Yes,2006,Medicaid
New Mexico,224864,3,2.8,3.3,<10,Yes,2007,Medicaid
New Mexico,236197,3.4,3.2,3.7,<10,Yes,2008,Medicaid
New Mexico,254466,4,3.7,4.2,<10,Yes,2009,Medicaid
New Mexico,268311,4.6,4.4,4.9,<10,Yes,2010,Medicaid
New Mexico,276347,5.2,5,5.5,<10,Yes,2011,Medicaid
New Mexico,278009,5.8,5.6,6.1,<10,Yes,2012,Medicaid
New Mexico,278846,6.3,6,6.6,<10,Yes,2013,Medicaid
New Mexico,300183,9.1,8.7,9.4,<10,Yes,2016,Medicaid
New Mexico,304663,10,9.7,10.4,10 to <20,Yes,2017,Medicaid
New Mexico,292243,11.6,11.2,11.9,10 to <20,Yes,2018,Medicaid
New Mexico,282898,13.4,13,13.8,10 to <20,Yes,2019,Medicaid
New Mexico,281409,13.6,13.2,14.1,10 to <20,Yes,2020,Medicaid
New Mexico,289130,15.2,14.8,15.7,10 to <20,Yes,2021,Medicaid
New Mexico,292689,17.1,16.6,17.5,10 to <20,Yes,2022,Medicaid
New Mexico,2780,22.3,15.4,32,20 to <30,Yes,2020,National Survey of Children's Health†
New Mexico,1418,43,29.7,61.9,30+,Yes,2022,National Survey of Children's Health†
New Mexico,295151,0.7,0.6,0.8,<10,Yes,2000,Special Education Child Count
New Mexico,294624,0.8,0.7,0.9,<10,Yes,2001,Special Education Child Count
New Mexico,294067,0.9,0.8,1,<10,Yes,2002,Special Education Child Count
New Mexico,295454,1.1,1,1.2,<10,Yes,2003,Special Education Child Count
New Mexico,296156,1.2,1.1,1.4,<10,Yes,2004,Special Education Child Count
New Mexico,295548,1.5,1.4,1.6,<10,Yes,2005,Special Education Child Count
New Mexico,296700,1.9,1.7,2,<10,Yes,2006,Special Education Child Count
New Mexico,297866,2.3,2.2,2.5,<10,Yes,2007,Special Education Child Count
New Mexico,298200,2.9,2.8,3.1,<10,Yes,2008,Special Education Child Count
New Mexico,300747,3.6,3.4,3.8,<10,Yes,2009,Special Education Child Count
New Mexico,303454,4.4,4.1,4.6,<10,Yes,2010,Special Education Child Count
New Mexico,302619,4.9,4.7,5.2,<10,Yes,2011,Special Education Child Count
New Mexico,303049,5.6,5.3,5.8,<10,Yes,2012,Special Education Child Count
New Mexico,304011,6.4,6.1,6.6,<10,Yes,2013,Special Education Child Count
New Mexico,305701,6.8,6.5,7.1,<10,Yes,2014,Special Education Child Count
New Mexico,302489,7.8,7.5,8.1,<10,Yes,2015,Special Education Child Count
New Mexico,304532,8.5,8.2,8.8,<10,Yes,2016,Special Education Child Count
New Mexico,300943,9.4,9.1,9.8,<10,Yes,2017,Special Education Child Count
New Mexico,299989,9.7,9.3,10,<10,Yes,2018,Special Education Child Count
New Mexico,296997,10.5,10.1,10.9,10 to <20,Yes,2019,Special Education Child Count
New Mexico,288257,12.2,11.8,12.6,10 to <20,Yes,2020,Special Education Child Count
New Mexico,286096,13.3,12.9,13.8,10 to <20,Yes,2021,Special Education Child Count
New Mexico,284286,15.2,14.7,15.6,10 to <20,Yes,2022,Special Education Child Count
New York,986828,2.5,2.4,2.6,<10,Yes,2000,Medicaid
New York,1085474,2.5,2.4,2.6,<10,Yes,2001,Medicaid
New York,1213599,2.5,2.4,2.6,<10,Yes,2002,Medicaid
New York,1351815,2.6,2.5,2.7,<10,Yes,2003,Medicaid
New York,1375277,3,2.9,3.1,<10,Yes,2004,Medicaid
New York,1362388,3,2.9,3.1,<10,Yes,2005,Medicaid
New York,1307202,3.4,3.3,3.5,<10,Yes,2006,Medicaid
New York,1259206,3.9,3.8,4,<10,Yes,2007,Medicaid
New York,1258070,4.4,4.3,4.5,<10,Yes,2008,Medicaid
New York,1312365,4.9,4.8,5,<10,Yes,2009,Medicaid
New York,1376511,5,4.9,5.1,<10,Yes,2010,Medicaid
New York,1411900,6.6,6.5,6.7,<10,Yes,2011,Medicaid
New York,1508552,8.4,8.2,8.5,<10,Yes,2012,Medicaid
New York,1577082,10.1,10,10.3,10 to <20,Yes,2013,Medicaid
New York,2187670,14.1,14,14.3,10 to <20,Yes,2016,Medicaid
New York,2289619,15.3,15.2,15.5,10 to <20,Yes,2017,Medicaid
New York,2369957,16.5,16.3,16.6,10 to <20,Yes,2018,Medicaid
New York,2320517,18.2,18,18.3,10 to <20,Yes,2019,Medicaid
New York,1952199,21.2,20.9,21.4,20 to <30,Yes,2020,Medicaid
New York,2009130,22.5,22.3,22.7,20 to <30,Yes,2021,Medicaid
New York,2054881,25.1,24.9,25.3,20 to <30,Yes,2022,Medicaid
New York,1527,7.4,4.3,12.6,<10,Yes,2007,National Survey of Children's Health†
New York,1654,18.9,12.7,27.9,10 to <20,Yes,2011,National Survey of Children's Health†
New York,2869,25.8,19.2,34.6,20 to <30,Yes,2020,National Survey of Children's Health†
New York,4615,36.5,26.2,50.6,30+,Yes,2022,National Survey of Children's Health†
New York,2500499,2.2,2.2,2.3,<10,Yes,2000,Special Education Child Count
New York,2508236,2.6,2.6,2.7,<10,Yes,2001,Special Education Child Count
New York,2515084,3.1,3,3.2,<10,Yes,2002,Special Education Child Count
New York,2502148,3.6,3.5,3.6,<10,Yes,2003,Special Education Child Count
New York,2503880,4.1,4,4.2,<10,Yes,2004,Special Education Child Count
New York,2478126,4.6,4.6,4.7,<10,Yes,2005,Special Education Child Count
New York,2454653,5.3,5.2,5.4,<10,Yes,2006,Special Education Child Count
New York,2423601,6.1,6,6.2,<10,Yes,2007,Special Education Child Count
New York,2391967,6.7,6.6,6.8,<10,Yes,2008,Special Education Child Count
New York,2408209,7.4,7.3,7.5,<10,Yes,2009,Special Education Child Count
New York,2461595,7.8,7.7,8,<10,Yes,2010,Special Education Child Count
New York,2427519,8.4,8.3,8.6,<10,Yes,2011,Special Education Child Count
New York,2427513,9.2,9,9.3,<10,Yes,2012,Special Education Child Count
New York,2427327,10.1,10,10.2,10 to <20,Yes,2013,Special Education Child Count
New York,2435476,10.9,10.8,11,10 to <20,Yes,2014,Special Education Child Count
New York,2421417,11.8,11.6,11.9,10 to <20,Yes,2015,Special Education Child Count
New York,2422245,13,12.9,13.2,10 to <20,Yes,2016,Special Education Child Count
New York,2418863,14.2,14.1,14.4,10 to <20,Yes,2017,Special Education Child Count
New York,2397417,15.6,15.4,15.7,10 to <20,Yes,2018,Special Education Child Count
New York,2380218,17.1,17,17.3,10 to <20,Yes,2019,Special Education Child Count
New York,2329275,20.4,20.2,20.5,20 to <30,Yes,2020,Special Education Child Count
New York,2266560,22,21.8,22.2,20 to <30,Yes,2021,Special Education Child Count
New York,2243012,24.3,24.1,24.5,20 to <30,Yes,2022,Special Education Child Count
North Carolina,20725,6.5,5.5,7.7,<10,Yes,2002,ADDM Network*
North Carolina,20187,8.7,7.5,10.1,<10,Yes,2004,ADDM Network*
North Carolina,22195,10.4,9.1,11.8,10 to <20,Yes,2006,ADDM Network*
North Carolina,36913,14.2,13.1,15.5,10 to <20,Yes,2008,ADDM Network*
North Carolina,37783,17.3,16.1,18.7,10 to <20,Yes,2010,ADDM Network*
North Carolina,38913,16.8,15.6,18.1,10 to <20,Yes,2012,ADDM Network*
North Carolina,30283,17.4,16,18.9,10 to <20,Yes,2014,ADDM Network*
North Carolina,19291,25.3,23.2,27.7,20 to <30,Yes,2016,ADDM Network*
North Carolina,435822,3.4,3.3,3.6,<10,Yes,2000,Medicaid
North Carolina,482049,3.5,3.3,3.6,<10,Yes,2001,Medicaid
North Carolina,506880,3.7,3.5,3.9,<10,Yes,2002,Medicaid
North Carolina,537981,3.9,3.7,4.1,<10,Yes,2003,Medicaid
North Carolina,566243,4.5,4.3,4.6,<10,Yes,2004,Medicaid
North Carolina,582887,5.3,5.1,5.5,<10,Yes,2005,Medicaid
North Carolina,619018,5.8,5.6,6,<10,Yes,2006,Medicaid
North Carolina,627426,6.6,6.4,6.8,<10,Yes,2007,Medicaid
North Carolina,653821,7.7,7.4,7.9,<10,Yes,2008,Medicaid
North Carolina,702889,8,7.8,8.2,<10,Yes,2009,Medicaid
North Carolina,744006,8.6,8.4,8.9,<10,Yes,2010,Medicaid
North Carolina,767362,8.9,8.7,9.2,<10,Yes,2011,Medicaid
North Carolina,802643,8.3,8.1,8.5,<10,Yes,2012,Medicaid
North Carolina,832358,5.9,5.7,6,<10,Yes,2013,Medicaid
North Carolina,1024459,9.4,9.2,9.5,<10,Yes,2016,Medicaid
North Carolina,1034097,10.7,10.5,10.9,10 to <20,Yes,2017,Medicaid
North Carolina,1034680,11.7,11.5,11.9,10 to <20,Yes,2018,Medicaid
North Carolina,1023773,13.4,13.2,13.6,10 to <20,Yes,2019,Medicaid
North Carolina,1007326,13.9,13.7,14.1,10 to <20,Yes,2020,Medicaid
North Carolina,1070713,15.3,15,15.5,10 to <20,Yes,2021,Medicaid
